,address,lat,lng
1076,8 Keng Chin Road,21.300000000000068,93.78333000000003
1077,11 Riviera Drive,-16.693996163457204,-49.22165402829777
1078,15 Keppel Bay View,48.85983998834149,13.399000034387683
1079,12A Canberra Drive,1.4391165326531592,103.83159009918177
1080,62 Punggol Walk,1.4055966313023163,103.89949055570156
1081,7 Leedon Heights,41.03717000000006,-111.92410999999998
1082,188 Keng Lee Road,51.45103457500005,0.009070274000066547
1083,61 Choa Chu Kang Loop,1.3868312683826503,103.74478166165983
1084,91 Moulmein Road,1.3188813167246423,103.8501040469157
1085,738 Bedok Reservoir Road,1.342610000000036,103.92539000000005
1086,45 Bright Hill Drive,1.3574142667266642,103.83136353633898
1087,112 Kim Seng Road,1.2935092119935518,103.83316924974002
1088,93 Grange Road,43.56711000000007,-80.22628999999995
1089,103 Pasir Ris Grove,1.3703847170669547,103.94484821890705
1090,287 Ocean Drive,-29.589759999999956,31.14709000000005
1091,25 Lorong 25 Geylang,1.3144469965782264,103.88232785457853
1092,271 Bukit Timah Road,5.4500000000000455,100.26667000000003
1093,15 Kim Yam Road,1.29488438893803,103.83901118479622
1094,33 Mandalay Road,-33.55437999999998,116.06756000000007
1095,1 Jalan Ulu Sembawang,1.4373236854734444,103.82491693078771
1096,28 Woodsville Close,52.75829527489837,-1.547544027771735
1097,10 Ava Road,,
1098,53A Grange Road,43.56711000000007,-80.22628999999995
1099,6 Whampoa East,1.3215386314883517,103.86482216597761
1100,1 Pandan Valley,1.31833000000006,103.77583000000004
1101,70 Saint Thomas Walk,9.025580000000048,76.92636000000005
1102,173 Tanjong Rhu Road,1.2967603845972349,103.8727781846527
1103,31 Pasir Ris Drive 3,1.3746038318493419,103.95373647285334
1104,861 Mountbatten Road,,
1105,23 Balmoral Road,53.387860000000046,-2.3431399999999485
1106,19A Toh Tuck Road,,
1107,73 Cavenagh Road,-12.462989999999934,130.84419000000003
1108,1 Kim Yam Road,1.2955268618164268,103.83890976376779
1109,8 Liang Seah Street,1.2974400000000514,103.85642000000007
1110,70 Truro Road,,
1111,73 Anchorvale Crescent,1.3971783925766061,103.89376965532722
1112,7 Mount Sophia,41.114810000000034,-75.30128999999994
1113,25 Yishun Central 1,1.4265085577156924,103.8356392289678
1114,9 Jalan Jintan,31.216660000000047,107.31522000000007
1115,100 Gerald Drive,1.3882005779949083,103.87849372060901
1116,2 Canberra Drive,1.4379564353441623,103.83099540315152
1117,10 Holland Heights,36.73015000000004,-76.61994999999996
1118,12 Bedok Rise,1.3273172412660585,103.94836342146078
1119,2 Cairnhill Circle,57.435253440000054,-2.7583398269999293
1120,36 Kim Tian Road,1.2842767971028906,103.8291629514793
1121,97 Robertson Quay,1.2909382727420535,103.83656718946833
1122,202 Kim Seng Road,1.2927264114674004,103.83323051234572
1123,63 Flora Drive,,
1124,1 Surrey Road,51.301269992860625,-0.056590000193835976
1125,7 Alexandra View,-45.25953292667288,169.38250871772692
1126,80 Elias Road,37.93516573524203,23.743622951414014
1127,33 Sommerville Road,32.49739000000005,-85.02011999999996
1128,29 Saint Martin's Drive,51.26834744048902,1.0910477084931969
1129,70 Bayshore Road,40.73536000000007,-73.28455999999994
1130,45 Mount Sinai Rise,,
1131,2 River Valley Grove,45.824970000000064,-94.35721999999998
1132,37 Pheng Geck Avenue,1.331826621355404,103.86966305033752
1133,25 Keppel Bay View,49.77756999888345,11.547020036516244
1134,1 Lorong 28 Geylang,1.3130519545232175,103.88573166163906
1135,26 Cuscaden Road,1.3045005273560548,103.82642131476962
1136,72 Dakota Crescent,1.3063500000000658,103.88428000000005
1137,376 Thomson Road,22.277480000000025,114.17496000000006
1138,32 Sturdee Road,,
1139,84 Upper Serangoon View,1.3761057850793463,103.9041942283065
1140,26 Jalan Datoh,1.3284700000000385,103.84290000000004
1141,9 Woodlands Drive 72,51.47392001537324,-0.34955000521128454
1142,61 Mount Sinai Drive,1.3175128453027014,103.77951936972306
1143,75 Jurong West Central 3,1.33885375752061,103.70472714477438
1144,33A West Coast Park,1.2931200000000445,103.76551000000006
1145,37 Choa Chu Kang Loop,1.3859968499215256,103.74291467654655
1146,93 Kellock Road,1.2933582120078455,103.83042426026913
1147,45 Scotts Road,52.47646000000003,-1.89549999999997
1148,85 West Coast Drive,1.3150723703741392,103.7585180084028
1149,13 Evelyn Road,38.938420000000065,-81.34428999999994
1150,81 Kovan Road,1.355320000000063,103.87852000000004
1151,200 Kim Seng Road,1.295651333078581,103.83223684683082
1152,25 Saint Martin'S Drive,51.26834744048902,1.0910477084931969
1153,1 Geylang East Avenue 2,1.316404841521944,103.8879067655131
1154,9 Martia Road,57.34299000000004,-2.6124399999999355
1155,15 Cairnhill Circle,57.435253440000054,-2.7583398269999293
1156,33 Saint Thomas Walk,9.025580000000048,76.92636000000005
1157,1G Leedon Heights,1.3154806947873396,103.80201421855111
1158,31 Jalan Rama Rama,12.159650000000056,-84.21951999999999
1159,28 Dalvey Estate,37.98878000000008,-122.04678999999999
1160,38 Chay Yan Street,,
1161,1 Makeway Avenue,1.312915497139528,103.84211299188536
1162,48A Toh Tuck Road,,
1163,95 Pasir Panjang Hill,,
1164,65B Cavenagh Road,-12.462989999999934,130.84419000000003
1165,20 Pasir Ris Link,1.3775237516395435,103.96024200318391
1166,5 Jurong Lake Link,1.345878211476787,103.72598013082796
1167,927 Bukit Timah Road,5.4500000000000455,100.26667000000003
1168,57B Devonshire Road,26.671737000000064,-80.05891499999996
1169,5 Woodlands Drive 72,51.47392001537324,-0.34955000521128454
1170,2 Kovan Rise,35.351942060000056,136.85302043000002
1171,56 Farrer Road,,
1172,33 Robin Road,,
1173,18 Ang Mo Kio Central 3,22.1926233351019,113.53985519657785
1174,138 Mackenzie Road,1.304770000000076,103.84953000000007
1175,183A Upper Thomson Road,1.3502500000000737,103.83577000000008
1176,23 Minbu Road,1.3248000000000388,103.84864000000005
1177,75 Farrer Drive,1.312048137798925,103.8056502043296
1178,913 Lorong 1 Toa Payoh,1.3344800000000419,103.85108000000008
1179,18 Ipoh Lane,1.3116806751637142,103.89585750358918
1180,8 Chancery Lane,,
1181,21 Sampan Place,,
1182,1 Balmoral Road,1.3136600000000271,103.83063000000004
1183,71 Hillview Avenue,12.967800000000068,80.10269000000005
1184,120 Tanjong Rhu Road,1.2974947231344345,103.87460166768852
1185,883 North Bridge Road,53.52906000000007,-1.1450899999999251
1186,72 Saint Patrick's Road,-17.876479999999958,31.090280000000064
1187,21 Delta Road,1.2917600000000675,103.82594000000006
1188,50A Faber Heights,1.3235763978788526,103.75666535634394
1189,80 Tanah Merah Kechil Avenue,1.3279493205845085,103.94664211382468
1190,30 Tanah Merah Kechil Road,1.32813066305971,103.94447002743578
1191,10 Cuscaden Walk,50.44572000000005,6.102460000000065
1192,49 Saint Thomas Walk,9.025580000000048,76.92636000000005
1193,2 Hougang Street 92,1.374087967618408,103.87835634121592
1194,880 Upper Bukit Timah Road,1.3404100000000199,103.77221000000009
1195,33 Oxford Road,53.47399000000007,-2.241739999999936
1196,22 Newton Road,52.54562000000004,-1.9341199999999503
1197,950 Dunearn Road,,
1198,19 Lorong Lew Lian,1.3508961920310736,103.87629050191512
1199,39F West Coast Park,-33.01593996724856,18.99386074970686
1200,9 Amber Gardens,22.26457010000007,114.18844230000002
1201,60 Gilstead Road,1.3179300000000467,103.83926000000008
1202,25 Kim Yam Road,1.2941630423507462,103.83944888778007
1203,3 Alexandra View,,
1204,286 Telok Kurau Road,,
1205,2 Gilstead Road,,
1206,65C Cavenagh Road,-12.462989999999934,130.84419000000003
1207,48 Lorong 32 Geylang,1.3121275144220022,103.8868142682532
1208,1A One Tree Hill,-34.71740999999997,138.76553
1209,152 Mariam Way,45.04752000000008,38.97267000000005
1210,35 Oxley Rise,-27.55691784787972,152.97844835852098
1211,9 Jurong Lake Link,1.3451369997789726,103.7259712460106
1212,101 Spottiswoode Park Road,1.2752413988463758,103.83604583509083
1213,108 Punggol Walk,1.4022689738321503,103.89701152401835
1214,437 Tanjong Katong Road,1.3000000000000682,103.90000000000003
1215,50 Robinson Road,22.28087000000005,114.15078000000005
1216,15 Oxley Walk,1.2965958059283906,103.84239386946075
1217,1 Marne Road,1.312940000000026,103.85721000000007
1218,2 Flora Drive,46.52891000000005,8.609850000000051
1219,2A Lincoln Road,52.58834000000007,-0.24678999999997586
1220,20 Evelyn Road,38.938420000000065,-81.34428999999994
1221,104 Prinsep Street,1.3014356006409145,103.85151161991598
1222,16 Lorong 34 Geylang,1.3133774657330406,103.8875227067096
1223,66 Toh Tuck Road,,
1224,42 Saint Patrick's Road,-17.876479999999958,31.090280000000064
1225,14 Whampoa East,1.3217157830119675,103.86408707306913
1226,2 First Street,38.43688000000003,27.141030000000057
1227,102 Wishart Road,1.2705637520507764,103.81362826741002
1228,3 Khiang Guan Avenue,1.3166140793771153,103.84333733644559
1229,23 Kim Yam Road,1.2939868128364793,103.83971853360521
1230,1014 Upper Serangoon Road,,
1231,8 Pari Dedap Walk,50.44572000000005,6.102460000000065
1232,45 Newton Road,52.54562000000004,-1.9341199999999503
1233,50 Duchess Avenue,1.3240300000000502,103.80522000000008
1234,19 Woodlands Avenue 6,54.00030917173102,-1.4980269655523917
1235,33 Sommerville Estate Road,33.02246526784535,-80.27616265229108
1236,25 Robin Road,,
1237,11 Leedon Heights,1.316220984475791,103.8043857942356
1238,117 Jurong East Street 13,1.3379233243586128,103.73500115412054
1239,35 Pheng Geck Avenue,1.331266207309099,103.86961233982333
1240,9 Sin Ming Road,1.355700150466888,103.83760870868345
1241,5 Farrer Drive,1.3149230467690671,103.80707521168847
1242,28 Balmoral Park,44.23821000000004,-76.60441999999995
1243,94 Flora Road,,
1244,17 Keppel Bay View,49.461890007118654,11.114290035848654
1245,45 Pasir Panjang Hill,1.2825500000000716,103.78559000000007
1246,55 Paterson Road,28.100400000000036,-82.61359999999996
1247,47 Hindhede Walk,1.3476676639857033,103.771800978003
1248,102 Duchess Avenue,1.3240300000000502,103.80522000000008
1249,30 Bedok North Drive,1.3242887339202127,103.92878857624197
1250,66 Moonstone Lane,1.3286652608442466,103.86449577466794
1251,15 Leedon Heights,1.3158846606108767,103.80284939138352
1252,253B Pasir Panjang Road,0.8443000000000325,108.88043000000005
1253,368 Thomson Road,22.277480000000025,114.17496000000006
1254,38 Ipoh Lane,,
1255,15 Balmoral Road,53.387860000000046,-2.3431399999999485
1256,27 Bencoolen Street,1.2988499511493643,103.84984068751794
1257,730 Upper Changi Road East,1.3455255009911582,103.9632692951538
1258,16 Balmoral Crescent,1.3158623647484262,103.83550570525017
1259,1 Kim Seng Walk,47.778760000000034,10.616910000000075
1260,15 Sophia Road,,
1261,51 Upper Serangoon View,1.3759931323006782,103.90364387254402
1262,12 Surrey Road,51.40357664557632,-0.5384277477300379
1263,8B Rochalie Drive,1.3026332069666324,103.82188628605655
1264,81 Pheng Geck Avenue,1.3327934738866958,103.8697968255122
1265,387 Joo Chiat Road,1.3108000000000288,103.90138000000007
1266,87 Amber Road,26.951320000000067,75.84682000000004
1267,4 Keppel Bay Drive,48.86004999692554,13.400789989810818
1268,59 Lorong Gambir,1.3452006184240872,103.87534857908048
1269,108 Duchess Avenue,1.3240300000000502,103.80522000000008
1270,65 Punggol Central,1.410030000000063,103.90594000000004
1271,66 Meyer Road,,
1272,21 Telok Blangah Drive,1.271990435790272,103.80851421682559
1273,9 Elias Green,1.3720700000000647,103.94064000000009
1274,3 Hullet Road,,
1275,30 Mount Vernon Road,41.171295239859845,-74.49515375570208
1276,10 Geylang East Avenue 2,1.3167782972179225,103.8889640587796
1277,20 Lorong Marzuki,,
1278,80 Kim Seng Road,1.2918537861163912,103.83414414889836
1279,2 Belmont Road,53.60884000000004,-2.4356299999999464
1280,28 Tomlinson Road,-67.24999999999994,51.18333000000007
1281,735 Mountbatten Road,47.716810000000066,-83.04977999999994
1282,41 Pasir Panjang Hill,1.2825500000000716,103.78559000000007
1283,14 Taman Nakhoda,,
1284,37 Scotts Road,52.47646000000003,-1.89549999999997
1285,31 Club Street,1.2824700000000462,103.84633000000008
1286,23 Holland Hill,31.964668950364874,-97.37850967561408
1287,51 Kampong Bugis,3.8528100000000336,103.36657000000008
1288,76 Grange Road,43.56711000000007,-80.22628999999995
1289,113 Prince Charles Crescent,,
1290,547 East Coast Road,1.3046600000000694,103.90420000000006
1291,7 Keppel Bay View,48.859349982281856,13.400090017076622
1292,23 Leonie Hill,51.369321408980916,1.1140043228301821
1293,48 Woodlands Drive 16,51.475049979740305,-0.3474199959763382
1294,110 Tanjong Rhu Road,1.2974075513414078,103.87543818162544
1295,468 Sims Avenue,,
1296,21 Stevens Drive,-26.15197999999998,28.548050000000046
1297,16 Clementi Avenue 1,1.3089716990733735,103.76785199454716
1298,26 Bukit Batok East Avenue 2,1.3520812389217696,103.75916115183344
1299,9C Yuan Ching Road,22.568140000000028,120.33473000000004
1300,3 Lorong How Sun,1.3430589164342024,103.8817794266538
1301,1 Alexandra View,-45.25953292667288,169.38250871772692
1302,5B Balmoral Park,44.23821000000004,-76.60441999999995
1303,25 Kim Keat Close,1.323168157284698,103.85298817597936
1304,64 Tiong Poh Road,1.283714832404499,103.83369018502242
1305,455 Sims Avenue,,
1306,58 Swiss View,37.31461000000007,-88.15619999999996
1307,3 West Coast Drive,1.3134029142855281,103.75972274139446
1308,39 Mount Sinai Rise,1.315555251816079,103.77693464224086
1309,36 Tomlinson Road,-67.24999999999994,51.18333000000007
1310,69A Carlisle Road,55.77156000000008,-4.021379999999965
1311,4 Balmoral Crescent,1.3148582127480068,103.83417172535985
1312,33 Mount Sinai Rise,1.3144427637171248,103.77785774123754
1313,23 Akyab Road,1.324347113875831,103.84840168238077
1314,19 Nassim Road,29.322418146608793,47.6612570360461
1315,15 Ardmore Park,39.99657000000008,-75.29884999999996
1316,6C Verdun Road,1.3102000000000658,103.85607000000005
1317,51 Tampines Street 86,,
1318,77 Woodgrove Avenue,,
1319,66 Marine Parade Road,,
1320,3 Kellock Road,,
1321,7C Balmoral Park,,
1322,Farrer Park / Serangoon Rd (D8),1.3120949998058287,103.85127373302878
1323,37 Lorong Ong Lye,,
1324,460 Siglap Road,,
1325,88 Rangoon Road,1.3180700000000343,103.85215000000005
1326,8 Jalan Ayer,2.2216300000000615,32.632690000000025
1327,2 Lorong M Telok Kurau,1.0666700000000446,102.25000000000006
1328,993 Bukit Timah Road,,
1329,32 Jalan Rajah,,
1330,17 Hazel Park Terrace,1.3714500000000385,103.76406000000009
1331,980 Upper Serangoon Road,,
1332,9 Pasir Ris Rise,46.00329308073493,3.4878252128374756
1333,81 West Coast Drive,1.3155055471302433,103.75805691990911
1334,2 Lakepoint Drive,40.53425056577021,-112.29701560206901
1335,157G Tamarind Road,32.33835800000003,-111.01333399999999
1336,35 Jalan Mutiara,5.294140000000027,95.99597000000006
1337,6 Woodgrove Drive,1.4291829715618718,103.7820353655992
1338,50 Draycott Park,-31.872729999999933,115.77514000000008
1339,20 Lorong Puntong,1.3601137843728566,103.83108014419258
1340,249 Bedok South Avenue 3,1.3235118153148875,103.9452377259476
1341,36 Dover Rise,51.15461829674543,1.3843897475154827
1342,1 Lew Lian Vale,,
1343,1 Elizabeth Drive,33.4025650370878,-90.97945489034961
1344,20 Paterson Road,28.100400000000036,-82.61359999999996
1345,3 Makeway Avenue,,
1346,51 Tampines Avenue 1,1.3488710538246096,103.92785751443722
1347,68 Elias Road,,
1348,60 Kim Seng Road,1.2910923321224317,103.8346045668398
1349,62 Bayshore Road,40.73536000000007,-73.28455999999994
1350,34 Dakota Crescent,,
1351,62 Flora Drive,,
1352,15 Robin Road,,
1353,8 Butterworth Lane,-70.69999999999999,66.73333000000008
1354,99 Rosewood Drive,31.289840000000027,75.54289000000006
1355,3 Siglap Road,,
1356,133 Hemmant Road,1.3117540587260237,103.89047699230281
1357,171 Tanjong Rhu Road,1.2966956763047222,103.87244517163953
1358,22 Bedok North Drive,,
1359,12 Robey Crescent,,
1360,26 Saint Michael's Road,,
1361,29 Hillview Avenue,12.967800000000068,80.10269000000005
1362,28B Jalan Lempeng,1.3186584838287274,103.76113911334477
1363,3 Jalan Rumbia,41.62964999751637,-4.740839975299707
1364,18 Newton Road,52.54562000000004,-1.9341199999999503
1365,98 Elias Road,,
1366,10 Bukit Batok Street 41,49.084475943343705,30.409394430075206
1367,968 Dunearn Road,,
1368,100 Robertson Quay,1.2913077470340397,103.83773177109555
1369,25 Tan Kim Cheng Road,1.32128830595002,103.81207912406518
1370,68 Sengkang Square,1.389723360254294,103.89517496521358
1371,93 Robertson Quay,1.2917233217934694,103.83697404704844
1372,33 Pasir Ris Drive 3,1.3739594311332155,103.95399874260369
1373,73 Farrer Drive,1.311529675178008,103.80544794900595
1374,6 Angklong Lane,1.3625664549705476,103.83135942920637
1375,86 Jellicoe Road,50.73363000000006,-1.7489899999999352
1376,78 Bayshore Road,,
1377,8 Irrawaddy Road,,
1378,19 Tong Watt Road,,
1379,221 Queensway,56.19845483300003,-3.165607075999958
1380,18 Lorong 102 Changi,1.315678884887916,103.90045103798639
1381,370H Alexandra Road,51.20420000000007,-3.4750699999999597
1382,8A Orange Grove Road,41.33582728572294,-73.9797320932046
1383,46 Goldhill Avenue,,
1384,116 Punggol Walk,,
1385,17 Tampines Street 86,,
1386,2 Ardmore Park,,
1387,1 Jalan Jintan,,
1388,83 Pasir Ris Heights,,
1389,31 Punggol Field,1.4049000000000547,103.90272000000004
1390,6 Keng Chin Road,21.300000000000068,93.78333000000003
1391,898 Upper Bukit Timah Road,,
1392,23 Stevens Drive,-26.15197999999998,28.548050000000046
1393,12 Simei Street 1,53.79735000000005,-1.7584599999999568
1394,69 Jalan Tua Kong,1.3176117098506523,103.9247664361842
1395,16 Flora Drive,51.00032643252477,3.7653959775439305
1396,Ang Mo Kio / Bishan / Thomson (D20),1.3644700000000398,103.83506000000006
1397,8 Suffolk Walk,40.98215581583553,-72.63115298024921
1398,57A Devonshire Road,26.671737000000064,-80.05891499999996
1399,50 Amber Road,26.951320000000067,75.84682000000004
1400,14 Eden Grove,44.20828000000006,-81.22597999999994
1401,6 River Valley Grove,51.14365423833564,1.276944811286641
1402,40 Shelford Road,,
1403,9 Lew Lian Vale,1.3488186250202432,103.87766600767043
1404,95 Sophia Road,-32.88238999999993,-68.84392999999994
1405,84 Jellicoe Road,50.73363000000006,-1.7489899999999352
1406,11 Nathan Road,-27.546357206418445,153.03913751237454
1407,5 Lorong 15 Geylang,1.3125384791346875,103.90747230681939
1408,450 Corporation Road,53.48258000000004,-2.3403099999999313
1409,13 Bartley Road,52.03013000000004,0.05882000000002563
1410,12 Adis Road,,
1411,15 Farrer Drive,1.3136913680069568,103.80674597053172
1412,93 Compassvale Bow,,
1413,33 Sin Ming Walk,1.3655039767574095,103.82857571534282
1414,33 Bishan Street 11,25.108120000000042,121.84340000000009
1415,78 Lorong M Telok Kurau,1.0666700000000446,102.25000000000006
1416,22A Mar Thoma Road,1.3275263697502737,103.86256894276596
1417,212 Upper East Coast Road,,
1418,85 Pheng Geck Avenue,,
1419,31 Mount Sophia,41.114810000000034,-75.30128999999994
1420,10 Saint Thomas Walk,18.338315053069174,-64.91617993214922
1421,2 Bukit Batok Street 41,,
1422,21 Jervois Close,,
1423,24 Newton Road,,
1424,111 Prince Charles Crescent,,
1425,50F Faber Heights,,
1426,57 Fernvale Road,,
1427,61 Flora Drive,47.95257034976647,-99.27646237493879
1428,1 Marine Vista,-32.93992999999995,28.029990000000055
1429,8 Cuscaden Walk,,
1430,29 Leonie Hill,51.369122828051616,1.1138546634417719
1431,81 Rosewood Drive,31.289840000000027,75.54289000000006
1432,7 Fraser Street,53.409980000000076,-2.9765199999999368
1433,65 Wilkie Road,37.885410000000036,-79.15974999999997
1434,60 Sengkang Square,1.3890085934610141,103.89487179177576
1435,23 Pasir Ris Link,1.3759527734368788,103.95995416862888
1436,26 Taman Nakhoda,6.094390000000033,100.30516000000006
1437,1 Serangoon North View,39.29541000000006,-80.35137999999995
1438,77 Jurong East Street 13,1.337522501748765,103.73602374630798
1439,200 Jalan Sultan,3.142500000000041,101.69814000000008
1440,1557 Keppel Road,1.2726200000000745,103.83947000000006
1441,5 Ocean Way,30.454580000000078,-81.59939999999995
1442,2 Kandis Link,51.32800769500005,-2.7537949069999286
1443,227 Pasir Panjang Road,0.8443000000000325,108.88043000000005
1444,21 Meyappa Chettiar Road,1.3308519317446468,103.86721134365871
1445,20 Margaret Drive,1.2965500000000247,103.80885000000006
1446,10 Eng Hoon Street,52.877218785575764,-1.657809877702039
1447,32 Jervois Road,-35.257649999999956,139.45162000000005
1448,110 Duchess Avenue,1.3240300000000502,103.80522000000008
1449,61 Irrawaddy Road,1.3249966694624078,103.84611585356578
1450,12 Kitchener Link,14.567170000000033,121.03331000000003
1451,8 Paya Lebar Road,2.8500000000000227,102.33333000000005
1452,19 Keppel Bay Drive,,
1453,35 Simei Street 4,,
1454,11 Lorong N Telok Kurau,,
1455,1 Lorong 30 Geylang,,
1456,1 Saint Martin's Drive,51.26834744048902,1.0910477084931969
1457,50 Marine Parade Road,1.299995924951503,103.90310064139919
1458,327 River Valley Road,51.14365423833564,1.276944811286641
1459,134 Tanjong Rhu Road,1.297874088072163,103.87025791400589
1460,6 Pari Dedap Walk,50.44572000000005,6.102460000000065
1461,60 Kim Yam Road,1.2928514421418527,103.83976304151105
1462,55 West Coast Road,12.968920000000026,80.25759000000005
1463,1 Farrer Drive,1.315962151305726,103.80676390780451
1464,10 Stirling Road,,
1465,55 Pasir Ris Drive 1,,
1466,154 Prince Charles Crescent,1.2918159837330734,103.81734689875384
1467,7 Lorong 42 Geylang,1.313855988585317,103.89048353018728
1468,806 Thomson Road,22.277480000000025,114.17496000000006
1469,91 Yishun Avenue 1,1.410757872001625,103.83108123384
1470,1K Green Lane,,
1471,20C Duchess Road,52.47341000000006,-1.924229999999966
1472,2 Suffolk Road,40.853367722786736,-72.44441292775011
1473,317 Choa Chu Kang Avenue 3,1.3838493225089508,103.74748172412973
1474,44 Pasir Panjang Hill,1.2825500000000716,103.78559000000007
1475,60 Bayshore Road,40.73536000000007,-73.28455999999994
1476,27 Pasir Ris Grove,1.3723472977859643,103.94560585913507
1477,129 Holland Road,,
1478,9 Transit Road,43.15004800000003,-78.69607499999995
1479,21 Fort Road,6.932161012191273,79.84677914125473
1480,68 Bayshore Road,40.73536000000007,-73.28455999999994
1481,19 Yong Siak Street,,
1482,3 Roberts Lane,43.752951068622295,-122.45589858359116
1483,91 Pasir Ris Heights,1.3816103904422476,103.94003499482761
1484,5 Kellock Road,1.2949585268716106,103.83003642960921
1485,12 Balmoral Road,,
1486,75 Flora Drive,38.61442986492855,-88.44772459510756
1487,38 Saint Michael's Road,53.37751000000003,-2.948789999999974
1488,1 Ang Mo Kio Avenue 9,,
1489,34 Draycott Park,,
1490,60 Lengkong Tiga,,
1491,11 Lim Tua Tow Road,,
1492,6 Jurong Lake Link,,
1493,205 Jalan Loyang Besar,,
1494,10 Surrey Road,,
1495,7 Adam Road,,
1496,39G West Coast Park,,
1497,17 Jalan Rajah,34.79639000000003,70.33083000000005
1498,19 Fort Road,6.932161012191273,79.84677914125473
1499,7 River Valley Close,51.14365423833564,1.276944811286641
1500,167 Moulmein Road,1.3181332737757572,103.84632456295486
1501,22 Jalan Lempeng,,
1502,277 Thomson Road,22.277480000000025,114.17496000000006
1503,18 Ewe Boon Road,1.3169456000053117,103.83178221240257
1504,48 Coronation Road West,50.57633000000004,-3.471149999999966
1505,2 Jalan Anak Bukit,1.3393692445658871,103.77980963503
1506,2 Tanah Merah Kechil Link,5.846940000000075,102.12326000000007
1507,31 Bishan Street 21,1.3480200391952053,103.84331110112521
1508,50 Lakeside Drive,-26.194548280080465,28.29056008963773
1509,22 Nassim Hill,1.3069131324565575,103.82220857023367
1510,51 Lim Ah Woo Road,1.3131115498547956,103.8923762477433
1511,16 Jalan Masjid,-7.189239999999927,109.06982000000005
1512,1 Pasir Ris Link,1.3765340165125792,103.96077794207298
1513,50 Gilstead Road,1.3179300000000467,103.83926000000008
1514,7 Jalan Rumbia,41.62930998561407,-4.740899989726444
1515,839 Mountbatten Road,47.716810000000066,-83.04977999999994
1516,46 Lakeside Drive,,
1517,61 Rosewood Drive,,
1518,6 Hougang Street 11,47.409560000000056,40.03931000000006
1519,17 Tampines Avenue 8,1.3502805965721052,103.92857123349262
1520,8 Margate Road,,
1521,25A Hoot Kiam Road,,
1522,10 Shelford Road,,
1523,31 Tampines Street 86,,
1524,78 Flora Road,,
1525,418 Upper Paya Lebar Road,,
1526,106 Grange Road,43.56711000000007,-80.22628999999995
1527,283 Bedok South Avenue 3,1.3227729505499752,103.944929858644
1528,1 Jalan Naung,1.3678452099523781,103.89267103927801
1529,54 Choa Chu Kang North 7,,
1530,461A Upper East Coast Road,,
1531,54 Duchess Avenue,,
1532,121 Meyer Road,,
1533,39A West Coast Park,1.2931200000000445,103.76551000000006
1534,28 Highgate Walk,,
1535,543 Dunman Road,,
1536,28 Shelford Road,,
1537,6 Leedon Heights,,
1538,50 Lorong 28 Geylang,,
1539,9 Riviera Drive,,
1540,95 Tampines Avenue 1,1.3492698228681803,103.92696224335907
1541,101 Beach Road,,
1542,242 Westwood Avenue,,
1543,128 Race Course Road,,
1544,100 Kim Seng Road,,
1545,2 Cornwall Gardens,,
1546,35 Pasir Ris Link,1.3767111261266791,103.95992634071035
1547,163 Haig Road,,
1548,34 Draycott Drive,1.309905094704547,103.83106966681362
1549,1001 Lower Delta Road,1.2812600000000316,103.82380000000006
1550,97 Cashew Road,35.06222800000006,-85.30772199999996
1551,18 Guillemard Crescent,1.3095753087241064,103.88099488051654
1552,186 Joo Chiat Terrace,1.3146500000000287,103.90201000000008
1553,488 Upper Serangoon Road,,
1554,16 Leonie Hill Road,1.2984632101368447,103.83429896265005
1555,570 Macpherson Road,-82.48332999999997,155.83333000000005
1556,9 Marine Vista,-32.93992999999995,28.029990000000055
1557,11 Tampines Central 7,1.3504800000000614,103.93626000000006
1558,27 Oxley Walk,1.2960988847986386,103.8420316036055
1559,21 Simei Street 4,1.339988751029594,103.95725477671124
1560,3 Canberra Drive,1.437609801738347,103.8300765789254
1561,12 Jelebu Road,1.3786658697662233,103.76395836647782
1562,13 Leedon Heights,1.3158643344956715,103.80366914151409
1563,78 Moh Guan Terrace,1.2825600000000463,103.83110000000005
1564,20 Ewe Boon Road,1.3171953807199372,103.83121274590081
1565,25 Sembawang Crescent,1.444994690759909,103.81615517132799
1566,3 Miltonia Close,46.0432715079851,-95.2931300240752
1567,15 Sin Ming Walk,1.3651436387398945,103.83014707073113
1568,29 Angullia Park,1.3047000000000253,103.83010000000007
1569,27A Hillview Avenue,,
1570,29 Elias Road,,
1571,25 Jalan Merah Saga,,
1572,10 Suffolk Road,,
1573,86 Wilkie Road,,
1574,15 Fernvale Lane,,
1575,5 Jalan Membina,1.2853733595858188,103.82877931177092
1576,173 Jalan Loyang Besar,3.709600000000023,98.68590000000006
1577,35 Tampines Street 86,1.351966574486326,103.92814191241195
1578,226 Changi Road,,
1579,1 Jalan Yasin,31.820830000000058,47.36778000000004
1580,2 Petir Road,60.11343952858415,30.203620438064796
1581,20 Balmoral Crescent,1.316554793769754,103.83495174526934
1582,19 Balmoral Crescent,,
1583,62 Woodlands Drive 16,,
1584,716 Upper Changi Road East,,
1585,85 Hillview Avenue,,
1586,3 Bedok South Avenue 3,23.188750000000027,77.43953000000005
1587,34 Whampoa East,,
1588,107 Tampines Road,1.3615283143527535,103.88941475371337
1589,400 Balestier Road,,
1590,21 Balmoral Road,53.387860000000046,-2.3431399999999485
1591,1 Marymount Terrace,41.31353091185723,-75.9467065165291
1592,7 Lincoln Road,52.58834000000007,-0.24678999999997586
1593,83 Flora Drive,,
