pk,category,subid,main_category
283,Shopping Mall,4bf58dd8d48988d1fd941735,Shop & Service
283,Sushi Restaurant,4bf58dd8d48988d1d2941735,Food
283,Movie Theater,4bf58dd8d48988d17f941735,Arts & Entertainment
283,Nail Salon,4f04aa0c2fb6e1c99f3db0b8,Shop & Service
283,Japanese Restaurant,4bf58dd8d48988d111941735,Food
283,Hotel,4bf58dd8d48988d1fa931735,Not A Match
283,Boutique,4bf58dd8d48988d104951735,Shop & Service
283,Breakfast Spot,4bf58dd8d48988d143941735,Food
283,Miscellaneous Shop,4bf58dd8d48988d1ff941735,Shop & Service
283,Spanish Restaurant,4bf58dd8d48988d150941735,Food
284,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,Food
284,Vietnamese Restaurant,4bf58dd8d48988d14a941735,Food
284,Vietnamese Restaurant,4bf58dd8d48988d14a941735,Food
284,Cheese Shop,4bf58dd8d48988d11e951735,Shop & Service
284,Chinese Restaurant,4bf58dd8d48988d145941735,Food
284,Snack Place,4bf58dd8d48988d1c7941735,Food
284,Bar,4bf58dd8d48988d116941735,Nightlife Spot
284,BBQ Joint,4bf58dd8d48988d1df931735,Food
284,Asian Restaurant,4bf58dd8d48988d142941735,Food
284,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
284,Beer Bar,56aa371ce4b08b9a8d57356c,Nightlife Spot
284,Indian Restaurant,4bf58dd8d48988d10f941735,Food
284,Food Court,4bf58dd8d48988d120951735,Food
284,Noodle House,4bf58dd8d48988d1d1941735,Food
284,Bakery,4bf58dd8d48988d16a941735,Food
284,Chinese Restaurant,4bf58dd8d48988d145941735,Food
284,Coffee Shop,4bf58dd8d48988d1e0931735,Food
284,Chinese Restaurant,4bf58dd8d48988d145941735,Food
284,Asian Restaurant,4bf58dd8d48988d142941735,Food
284,Hostel,4bf58dd8d48988d1ee931735,Not A Match
284,Café,4bf58dd8d48988d16d941735,Food
284,Indian Restaurant,4bf58dd8d48988d10f941735,Food
284,Hotel,4bf58dd8d48988d1fa931735,Not A Match
284,French Restaurant,4bf58dd8d48988d10c941735,Food
284,Asian Restaurant,4bf58dd8d48988d142941735,Food
284,Asian Restaurant,4bf58dd8d48988d142941735,Food
284,Latin American Restaurant,4bf58dd8d48988d1be941735,Food
284,Noodle House,4bf58dd8d48988d1d1941735,Food
284,Asian Restaurant,4bf58dd8d48988d142941735,Food
284,Hotel,4bf58dd8d48988d1fa931735,Not A Match
285,Park,4bf58dd8d48988d163941735,Outdoors & Recreation
285,Furniture / Home Store,4bf58dd8d48988d1f8941735,Shop & Service
285,Grocery Store,4bf58dd8d48988d118951735,Shop & Service
285,Food Stand,56aa371be4b08b9a8d57350b,Food
285,College Cafeteria,4bf58dd8d48988d1a1941735,College & University
285,Convenience Store,4d954b0ea243a5684a65b473,Shop & Service
286,Japanese Restaurant,4bf58dd8d48988d111941735,Food
286,Sake Bar,4bf58dd8d48988d11c941735,Nightlife Spot
286,Pedestrian Plaza,52e81612bcbc57f1066b7a25,Outdoors & Recreation
286,Wine Bar,4bf58dd8d48988d123941735,Nightlife Spot
286,Whisky Bar,4bf58dd8d48988d122941735,Nightlife Spot
286,Persian Restaurant,52e81612bcbc57f1066b79f7,Food
286,Art Gallery,4bf58dd8d48988d1e2931735,Arts & Entertainment
286,Japanese Restaurant,4bf58dd8d48988d111941735,Food
286,Burger Joint,4bf58dd8d48988d16c941735,Food
286,Japanese Restaurant,4bf58dd8d48988d111941735,Food
286,English Restaurant,52e81612bcbc57f1066b7a05,Food
286,Steakhouse,4bf58dd8d48988d1cc941735,Food
286,Italian Restaurant,4bf58dd8d48988d110941735,Food
286,Yoga Studio,4bf58dd8d48988d102941735,Outdoors & Recreation
286,Wine Bar,4bf58dd8d48988d123941735,Nightlife Spot
286,Gym,4bf58dd8d48988d176941735,Outdoors & Recreation
286,Café,4bf58dd8d48988d16d941735,Food
286,Athletics & Sports,4f4528bc4b90abdf24c9de85,Outdoors & Recreation
286,Café,4bf58dd8d48988d16d941735,Food
286,Coffee Shop,4bf58dd8d48988d1e0931735,Food
286,Ramen Restaurant,55a59bace4b013909087cb24,Food
286,Coffee Shop,4bf58dd8d48988d1e0931735,Food
286,Cocktail Bar,4bf58dd8d48988d11e941735,Nightlife Spot
286,Pizza Place,4bf58dd8d48988d1ca941735,Food
286,Hotel,4bf58dd8d48988d1fa931735,Not A Match
286,Hotel,4bf58dd8d48988d1fa931735,Not A Match
286,Restaurant,4bf58dd8d48988d1c4941735,Food
286,Japanese Restaurant,4bf58dd8d48988d111941735,Food
286,French Restaurant,4bf58dd8d48988d10c941735,Food
286,Steakhouse,4bf58dd8d48988d1cc941735,Food
287,Bakery,4bf58dd8d48988d16a941735,Food
287,Food Court,4bf58dd8d48988d120951735,Food
287,Thai Restaurant,4bf58dd8d48988d149941735,Food
287,Chinese Restaurant,4bf58dd8d48988d145941735,Food
287,Chinese Restaurant,4bf58dd8d48988d145941735,Food
287,Outdoors & Recreation,4d4b7105d754a06377d81259,Outdoors & Recreation
288,Lounge,4bf58dd8d48988d121941735,Nightlife Spot
288,Gym,4bf58dd8d48988d176941735,Outdoors & Recreation
288,Restaurant,4bf58dd8d48988d1c4941735,Food
288,Gym,4bf58dd8d48988d176941735,Outdoors & Recreation
288,Gym Pool,4bf58dd8d48988d105941735,Outdoors & Recreation
288,Steakhouse,4bf58dd8d48988d1cc941735,Food
288,Restaurant,4bf58dd8d48988d1c4941735,Food
288,Tennis Court,4e39a956bd410d7aed40cbc3,Outdoors & Recreation
288,Café,4bf58dd8d48988d16d941735,Food
288,Athletics & Sports,4f4528bc4b90abdf24c9de85,Outdoors & Recreation
288,Trail,4bf58dd8d48988d159941735,Outdoors & Recreation
289,Gym Pool,4bf58dd8d48988d105941735,Outdoors & Recreation
289,Playground,4bf58dd8d48988d1e7941735,Outdoors & Recreation
289,Pool,4bf58dd8d48988d15e941735,Outdoors & Recreation
289,Surf Spot,4bf58dd8d48988d1e3941735,Outdoors & Recreation
289,Dog Run,4bf58dd8d48988d1e5941735,Outdoors & Recreation
289,Soccer Field,4cce455aebf7b749d5e191f5,Outdoors & Recreation
289,Whisky Bar,4bf58dd8d48988d122941735,Nightlife Spot
290,Speakeasy,4bf58dd8d48988d1d4941735,Nightlife Spot
290,Japanese Restaurant,4bf58dd8d48988d111941735,Food
290,Hotel,4bf58dd8d48988d1fa931735,Not A Match
290,Bookstore,4bf58dd8d48988d114951735,Shop & Service
290,Hotel,4bf58dd8d48988d1fa931735,Not A Match
290,Breakfast Spot,4bf58dd8d48988d143941735,Food
290,Sushi Restaurant,4bf58dd8d48988d1d2941735,Food
290,Japanese Restaurant,4bf58dd8d48988d111941735,Food
290,Cosmetics Shop,4bf58dd8d48988d10c951735,Shop & Service
290,Dumpling Restaurant,4bf58dd8d48988d108941735,Food
290,Boutique,4bf58dd8d48988d104951735,Shop & Service
290,Bakery,4bf58dd8d48988d16a941735,Food
290,Cocktail Bar,4bf58dd8d48988d11e941735,Nightlife Spot
290,Asian Restaurant,4bf58dd8d48988d142941735,Food
290,Bubble Tea Shop,52e81612bcbc57f1066b7a0c,Food
290,Indonesian Restaurant,4deefc054765f83613cdba6f,Food
290,Restaurant,4bf58dd8d48988d1c4941735,Food
290,Shopping Mall,4bf58dd8d48988d1fd941735,Shop & Service
290,Indonesian Restaurant,4deefc054765f83613cdba6f,Food
290,Hotel,4bf58dd8d48988d1fa931735,Not A Match
290,Frozen Yogurt Shop,512e7cae91d4cbb4e5efe0af,Food
290,Boutique,4bf58dd8d48988d104951735,Shop & Service
290,Shopping Mall,4bf58dd8d48988d1fd941735,Shop & Service
290,Breakfast Spot,4bf58dd8d48988d143941735,Food
290,Doctor's Office,4bf58dd8d48988d177941735,Not A Match
290,Electronics Store,4bf58dd8d48988d122951735,Shop & Service
290,Hotel,4bf58dd8d48988d1fa931735,Not A Match
290,Clothing Store,4bf58dd8d48988d103951735,Shop & Service
290,Cosmetics Shop,4bf58dd8d48988d10c951735,Shop & Service
290,Cosmetics Shop,4bf58dd8d48988d10c951735,Shop & Service
291,Hotel,4bf58dd8d48988d1fa931735,Not A Match
291,Chinese Restaurant,4bf58dd8d48988d145941735,Food
291,Nail Salon,4f04aa0c2fb6e1c99f3db0b8,Shop & Service
291,Scenic Lookout,4bf58dd8d48988d165941735,Outdoors & Recreation
291,Boutique,4bf58dd8d48988d104951735,Shop & Service
291,Shopping Mall,4bf58dd8d48988d1fd941735,Shop & Service
291,Cosmetics Shop,4bf58dd8d48988d10c951735,Shop & Service
291,Coffee Shop,4bf58dd8d48988d1e0931735,Food
291,Bakery,4bf58dd8d48988d16a941735,Food
291,Chocolate Shop,52f2ab2ebcbc57f1066b8b31,Shop & Service
291,Japanese Restaurant,4bf58dd8d48988d111941735,Food
291,Supermarket,52f2ab2ebcbc57f1066b8b46,Shop & Service
291,Boutique,4bf58dd8d48988d104951735,Shop & Service
291,Clothing Store,4bf58dd8d48988d103951735,Shop & Service
291,Ice Cream Shop,4bf58dd8d48988d1c9941735,Food
291,Hotel,4bf58dd8d48988d1fa931735,Not A Match
291,Paper / Office Supplies Store,4bf58dd8d48988d121951735,Shop & Service
291,Hotel,4bf58dd8d48988d1fa931735,Not A Match
291,Movie Theater,4bf58dd8d48988d17f941735,Arts & Entertainment
291,Japanese Restaurant,4bf58dd8d48988d111941735,Food
291,Miscellaneous Shop,4bf58dd8d48988d1ff941735,Shop & Service
291,Speakeasy,4bf58dd8d48988d1d4941735,Nightlife Spot
291,Spa,4bf58dd8d48988d1ed941735,Shop & Service
291,Café,4bf58dd8d48988d16d941735,Food
291,Boutique,4bf58dd8d48988d104951735,Shop & Service
291,Hotel,4bf58dd8d48988d1fa931735,Not A Match
291,Cocktail Bar,4bf58dd8d48988d11e941735,Nightlife Spot
291,Bar,4bf58dd8d48988d116941735,Nightlife Spot
291,Jewelry Store,4bf58dd8d48988d111951735,Shop & Service
291,Deli / Bodega,4bf58dd8d48988d146941735,Food
292,Pizza Place,4bf58dd8d48988d1ca941735,Food
292,Hostel,4bf58dd8d48988d1ee931735,Not A Match
292,Nightclub,4bf58dd8d48988d11f941735,Nightlife Spot
292,Chinese Restaurant,4bf58dd8d48988d145941735,Food
292,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
292,Grocery Store,4bf58dd8d48988d118951735,Shop & Service
292,Park,4bf58dd8d48988d163941735,Outdoors & Recreation
292,Wine Bar,4bf58dd8d48988d123941735,Nightlife Spot
292,Shanghai Restaurant,52af3b593cf9994f4e043c00,Food
292,Music School,4f04b10d2fb6e1c99f3db0be,Not A Match
293,Japanese Restaurant,4bf58dd8d48988d111941735,Food
293,Residential Building (Apartment / Condo),4d954b06a243a5684965b473,Not A Match
293,Café,4bf58dd8d48988d16d941735,Food
293,Café,4bf58dd8d48988d16d941735,Food
294,Resort,4bf58dd8d48988d12f951735,Not A Match
294,Restaurant,4bf58dd8d48988d1c4941735,Food
294,Café,4bf58dd8d48988d16d941735,Food
294,Coffee Shop,4bf58dd8d48988d1e0931735,Food
294,Hotel,4bf58dd8d48988d1fa931735,Not A Match
294,Campground,4bf58dd8d48988d1e4941735,Outdoors & Recreation
295,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
295,Malay Restaurant,4bf58dd8d48988d156941735,Food
295,Chinese Restaurant,4bf58dd8d48988d145941735,Food
295,Pool,4bf58dd8d48988d15e941735,Outdoors & Recreation
295,Food Court,4bf58dd8d48988d120951735,Food
295,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,Food
295,Stadium,4bf58dd8d48988d184941735,Arts & Entertainment
295,Asian Restaurant,4bf58dd8d48988d142941735,Food
295,Chinese Restaurant,4bf58dd8d48988d145941735,Food
295,Indian Restaurant,4bf58dd8d48988d10f941735,Food
295,Restaurant,4bf58dd8d48988d1c4941735,Food
295,Diner,4bf58dd8d48988d147941735,Food
295,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761,Food
295,Market,50be8ee891d4fa8dcc7199a7,Shop & Service
295,Asian Restaurant,4bf58dd8d48988d142941735,Food
295,Chinese Restaurant,4bf58dd8d48988d145941735,Food
295,Park,4bf58dd8d48988d163941735,Outdoors & Recreation
295,Rest Area,4d954b16a243a5684b65b473,Not A Match
295,Bus Station,4bf58dd8d48988d1fe931735,Not A Match
295,Trail,4bf58dd8d48988d159941735,Outdoors & Recreation
295,Casino,4bf58dd8d48988d17c941735,Arts & Entertainment
295,Noodle House,4bf58dd8d48988d1d1941735,Food
295,Discount Store,52dea92d3cf9994f4e043dbb,Shop & Service
295,Chinese Restaurant,4bf58dd8d48988d145941735,Food
295,Pet Store,4bf58dd8d48988d100951735,Shop & Service
295,Coffee Shop,4bf58dd8d48988d1e0931735,Food
296,Chinese Restaurant,4bf58dd8d48988d145941735,Food
296,Noodle House,4bf58dd8d48988d1d1941735,Food
296,Food Court,4bf58dd8d48988d120951735,Food
296,Juice Bar,4bf58dd8d48988d112941735,Food
296,Indian Restaurant,4bf58dd8d48988d10f941735,Food
296,Indian Restaurant,4bf58dd8d48988d10f941735,Food
296,Gastropub,4bf58dd8d48988d155941735,Food
296,Chinese Restaurant,4bf58dd8d48988d145941735,Food
296,Asian Restaurant,4bf58dd8d48988d142941735,Food
296,Train Station,4bf58dd8d48988d129951735,Not A Match
296,Indian Restaurant,4bf58dd8d48988d10f941735,Food
296,Gas Station,4bf58dd8d48988d113951735,Shop & Service
296,Coffee Shop,4bf58dd8d48988d1e0931735,Food
296,Chinese Restaurant,4bf58dd8d48988d145941735,Food
296,BBQ Joint,4bf58dd8d48988d1df931735,Food
296,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
296,Chinese Restaurant,4bf58dd8d48988d145941735,Food
296,Snack Place,4bf58dd8d48988d1c7941735,Food
296,Shopping Mall,4bf58dd8d48988d1fd941735,Shop & Service
296,Supermarket,52f2ab2ebcbc57f1066b8b46,Shop & Service
296,Convenience Store,4d954b0ea243a5684a65b473,Shop & Service
296,Playground,4bf58dd8d48988d1e7941735,Outdoors & Recreation
296,Food Court,4bf58dd8d48988d120951735,Food
297,Dim Sum Restaurant,4bf58dd8d48988d1f5931735,Food
297,Soccer Stadium,4bf58dd8d48988d188941735,Arts & Entertainment
297,Restaurant,4bf58dd8d48988d1c4941735,Food
297,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
297,Coffee Shop,4bf58dd8d48988d1e0931735,Food
297,Bus Line,4bf58dd8d48988d12b951735,Not A Match
297,Hostel,4bf58dd8d48988d1ee931735,Not A Match
297,Boat or Ferry,4bf58dd8d48988d12d951735,Not A Match
297,Photography Studio,554a5e17498efabeda6cc559,Shop & Service
298,Hotel,4bf58dd8d48988d1fa931735,Not A Match
298,Hotel,4bf58dd8d48988d1fa931735,Not A Match
298,Hotel,4bf58dd8d48988d1fa931735,Not A Match
298,Italian Restaurant,4bf58dd8d48988d110941735,Food
298,Steakhouse,4bf58dd8d48988d1cc941735,Food
298,Hotel,4bf58dd8d48988d1fa931735,Not A Match
298,Hotel,4bf58dd8d48988d1fa931735,Not A Match
298,Cantonese Restaurant,52af3a7c3cf9994f4e043bed,Food
298,Hotel Bar,4bf58dd8d48988d1d5941735,Nightlife Spot
298,Hotel,4bf58dd8d48988d1fa931735,Not A Match
298,Dim Sum Restaurant,4bf58dd8d48988d1f5931735,Food
298,Wine Bar,4bf58dd8d48988d123941735,Nightlife Spot
298,Lounge,4bf58dd8d48988d121941735,Nightlife Spot
298,Buffet,52e81612bcbc57f1066b79f4,Food
298,Malay Restaurant,4bf58dd8d48988d156941735,Food
298,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
298,Tea Room,4bf58dd8d48988d1dc931735,Food
298,Hotel,4bf58dd8d48988d1fa931735,Not A Match
298,Chinese Restaurant,4bf58dd8d48988d145941735,Food
298,Hotel,4bf58dd8d48988d1fa931735,Not A Match
298,Restaurant,4bf58dd8d48988d1c4941735,Food
298,Yoga Studio,4bf58dd8d48988d102941735,Outdoors & Recreation
298,Japanese Restaurant,4bf58dd8d48988d111941735,Food
298,Gym,4bf58dd8d48988d176941735,Outdoors & Recreation
298,Hotel,4bf58dd8d48988d1fa931735,Not A Match
299,Pizza Place,4bf58dd8d48988d1ca941735,Food
299,Bakery,4bf58dd8d48988d16a941735,Food
299,Ice Cream Shop,4bf58dd8d48988d1c9941735,Food
299,Ice Cream Shop,4bf58dd8d48988d1c9941735,Food
299,Chinese Restaurant,4bf58dd8d48988d145941735,Food
299,Bakery,4bf58dd8d48988d16a941735,Food
299,Italian Restaurant,4bf58dd8d48988d110941735,Food
299,Chinese Restaurant,4bf58dd8d48988d145941735,Food
299,Japanese Restaurant,4bf58dd8d48988d111941735,Food
299,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,Food
299,Dessert Shop,4bf58dd8d48988d1d0941735,Food
299,Coffee Shop,4bf58dd8d48988d1e0931735,Food
299,Grocery Store,4bf58dd8d48988d118951735,Shop & Service
299,Chinese Restaurant,4bf58dd8d48988d145941735,Food
299,Food Court,4bf58dd8d48988d120951735,Food
299,Food Court,4bf58dd8d48988d120951735,Food
299,Bus Station,4bf58dd8d48988d1fe931735,Not A Match
299,Gym,4bf58dd8d48988d176941735,Outdoors & Recreation
299,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,Food
299,Chinese Restaurant,4bf58dd8d48988d145941735,Food
299,Noodle House,4bf58dd8d48988d1d1941735,Food
300,Gym,4bf58dd8d48988d176941735,Outdoors & Recreation
300,Pool,4bf58dd8d48988d15e941735,Outdoors & Recreation
301,Deli / Bodega,4bf58dd8d48988d146941735,Food
301,Mexican Restaurant,4bf58dd8d48988d1c1941735,Food
301,Wine Bar,4bf58dd8d48988d123941735,Nightlife Spot
301,Italian Restaurant,4bf58dd8d48988d110941735,Food
301,Park,4bf58dd8d48988d163941735,Outdoors & Recreation
301,Noodle House,4bf58dd8d48988d1d1941735,Food
301,Snack Place,4bf58dd8d48988d1c7941735,Food
301,Café,4bf58dd8d48988d16d941735,Food
301,Food Court,4bf58dd8d48988d120951735,Food
301,Noodle House,4bf58dd8d48988d1d1941735,Food
301,Ramen Restaurant,55a59bace4b013909087cb24,Food
301,Noodle House,4bf58dd8d48988d1d1941735,Food
301,Cocktail Bar,4bf58dd8d48988d11e941735,Nightlife Spot
301,Soup Place,4bf58dd8d48988d1dd931735,Food
301,Coffee Shop,4bf58dd8d48988d1e0931735,Food
301,Bar,4bf58dd8d48988d116941735,Nightlife Spot
301,Bus Station,4bf58dd8d48988d1fe931735,Not A Match
301,Food Court,4bf58dd8d48988d120951735,Food
301,Hotel,4bf58dd8d48988d1fa931735,Not A Match
301,Convenience Store,4d954b0ea243a5684a65b473,Shop & Service
301,Camera Store,4eb1bdf03b7b55596b4a7491,Shop & Service
301,Bus Station,4bf58dd8d48988d1fe931735,Not A Match
301,Dessert Shop,4bf58dd8d48988d1d0941735,Food
301,Hotel,4bf58dd8d48988d1fa931735,Not A Match
301,Bus Line,4bf58dd8d48988d12b951735,Not A Match
301,German Restaurant,4bf58dd8d48988d10d941735,Food
301,Supermarket,52f2ab2ebcbc57f1066b8b46,Shop & Service
301,Convenience Store,4d954b0ea243a5684a65b473,Shop & Service
302,Indian Restaurant,4bf58dd8d48988d10f941735,Food
302,Chinese Restaurant,4bf58dd8d48988d145941735,Food
302,Tea Room,4bf58dd8d48988d1dc931735,Food
302,Hotel,4bf58dd8d48988d1fa931735,Not A Match
302,Bakery,4bf58dd8d48988d16a941735,Food
302,Chinese Restaurant,4bf58dd8d48988d145941735,Food
302,Coffee Shop,4bf58dd8d48988d1e0931735,Food
302,Restaurant,4bf58dd8d48988d1c4941735,Food
302,Hotel,4bf58dd8d48988d1fa931735,Not A Match
302,Coffee Shop,4bf58dd8d48988d1e0931735,Food
302,Food Stand,56aa371be4b08b9a8d57350b,Food
302,Food Court,4bf58dd8d48988d120951735,Food
302,Chinese Restaurant,4bf58dd8d48988d145941735,Food
302,Bakery,4bf58dd8d48988d16a941735,Food
302,Park,4bf58dd8d48988d163941735,Outdoors & Recreation
302,Noodle House,4bf58dd8d48988d1d1941735,Food
302,Italian Restaurant,4bf58dd8d48988d110941735,Food
302,Supermarket,52f2ab2ebcbc57f1066b8b46,Shop & Service
302,Japanese Restaurant,4bf58dd8d48988d111941735,Food
302,Dessert Shop,4bf58dd8d48988d1d0941735,Food
302,Hotel,4bf58dd8d48988d1fa931735,Not A Match
302,Supermarket,52f2ab2ebcbc57f1066b8b46,Shop & Service
302,Fast Food Restaurant,4bf58dd8d48988d16e941735,Food
302,Sandwich Place,4bf58dd8d48988d1c5941735,Food
302,Hotel,4bf58dd8d48988d1fa931735,Not A Match
302,Hotel,4bf58dd8d48988d1fa931735,Not A Match
302,Noodle House,4bf58dd8d48988d1d1941735,Food
302,Soup Place,4bf58dd8d48988d1dd931735,Food
302,Coffee Shop,4bf58dd8d48988d1e0931735,Food
302,Sandwich Place,4bf58dd8d48988d1c5941735,Food
303,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
303,Ice Cream Shop,4bf58dd8d48988d1c9941735,Food
303,Cheese Shop,4bf58dd8d48988d11e951735,Shop & Service
303,Asian Restaurant,4bf58dd8d48988d142941735,Food
303,Restaurant,4bf58dd8d48988d1c4941735,Food
303,Coffee Shop,4bf58dd8d48988d1e0931735,Food
303,Italian Restaurant,4bf58dd8d48988d110941735,Food
303,Bus Station,4bf58dd8d48988d1fe931735,Not A Match
304,Coffee Shop,4bf58dd8d48988d1e0931735,Food
304,Coffee Shop,4bf58dd8d48988d1e0931735,Food
304,Halal Restaurant,52e81612bcbc57f1066b79ff,Food
304,Thai Restaurant,4bf58dd8d48988d149941735,Food
304,Park,4bf58dd8d48988d163941735,Outdoors & Recreation
304,Coffee Shop,4bf58dd8d48988d1e0931735,Food
304,Dessert Shop,4bf58dd8d48988d1d0941735,Food
304,Fast Food Restaurant,4bf58dd8d48988d16e941735,Food
304,Malay Restaurant,4bf58dd8d48988d156941735,Food
304,Coffee Shop,4bf58dd8d48988d1e0931735,Food
304,Grocery Store,4bf58dd8d48988d118951735,Shop & Service
304,Coffee Shop,4bf58dd8d48988d1e0931735,Food
304,Fast Food Restaurant,4bf58dd8d48988d16e941735,Food
304,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,Food
304,Fast Food Restaurant,4bf58dd8d48988d16e941735,Food
304,Coffee Shop,4bf58dd8d48988d1e0931735,Food
304,Halal Restaurant,52e81612bcbc57f1066b79ff,Food
304,Coffee Shop,4bf58dd8d48988d1e0931735,Food
304,Indian Restaurant,4bf58dd8d48988d10f941735,Food
304,Chinese Restaurant,4bf58dd8d48988d145941735,Food
304,Basketball Court,4bf58dd8d48988d1e1941735,Outdoors & Recreation
304,Food Court,4bf58dd8d48988d120951735,Food
304,Bus Station,4bf58dd8d48988d1fe931735,Not A Match
304,Basketball Court,4bf58dd8d48988d1e1941735,Outdoors & Recreation
305,Italian Restaurant,4bf58dd8d48988d110941735,Food
305,Hotel,4bf58dd8d48988d1fa931735,Not A Match
305,Sandwich Place,4bf58dd8d48988d1c5941735,Food
305,Wine Bar,4bf58dd8d48988d123941735,Nightlife Spot
305,Malay Restaurant,4bf58dd8d48988d156941735,Food
305,Seafood Restaurant,4bf58dd8d48988d1ce941735,Food
305,Japanese Restaurant,4bf58dd8d48988d111941735,Food
305,Hotel,4bf58dd8d48988d1fa931735,Not A Match
305,Chinese Restaurant,4bf58dd8d48988d145941735,Food
305,Grocery Store,4bf58dd8d48988d118951735,Shop & Service
305,Fast Food Restaurant,4bf58dd8d48988d16e941735,Food
305,Hotel,4bf58dd8d48988d1fa931735,Not A Match
305,Metro Station,4bf58dd8d48988d1fd931735,Not A Match
305,Spa,4bf58dd8d48988d1ed941735,Shop & Service
305,Dance Studio,4bf58dd8d48988d134941735,Arts & Entertainment
305,Restaurant,4bf58dd8d48988d1c4941735,Food
306,Dim Sum Restaurant,4bf58dd8d48988d1f5931735,Food
306,Video Game Store,4bf58dd8d48988d10b951735,Shop & Service
306,Gym,4bf58dd8d48988d176941735,Outdoors & Recreation
306,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761,Food
306,Chinese Breakfast Place,52af3a903cf9994f4e043bee,Food
306,Bakery,4bf58dd8d48988d16a941735,Food
306,Dessert Shop,4bf58dd8d48988d1d0941735,Food
306,Arts & Crafts Store,4bf58dd8d48988d127951735,Shop & Service
306,Thai Restaurant,4bf58dd8d48988d149941735,Food
306,Italian Restaurant,4bf58dd8d48988d110941735,Food
306,Multiplex,4bf58dd8d48988d180941735,Arts & Entertainment
306,Chinese Restaurant,4bf58dd8d48988d145941735,Food
306,Kitchen Supply Store,58daa1558bbb0b01f18ec1b4,Shop & Service
306,Snack Place,4bf58dd8d48988d1c7941735,Food
306,Dim Sum Restaurant,4bf58dd8d48988d1f5931735,Food
306,Chinese Breakfast Place,52af3a903cf9994f4e043bee,Food
306,Food Court,4bf58dd8d48988d120951735,Food
306,Supermarket,52f2ab2ebcbc57f1066b8b46,Shop & Service
306,Food Court,4bf58dd8d48988d120951735,Food
306,Soup Place,4bf58dd8d48988d1dd931735,Food
306,Chinese Restaurant,4bf58dd8d48988d145941735,Food
306,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761,Food
306,Noodle House,4bf58dd8d48988d1d1941735,Food
306,Noodle House,4bf58dd8d48988d1d1941735,Food
306,Japanese Restaurant,4bf58dd8d48988d111941735,Food
306,Fast Food Restaurant,4bf58dd8d48988d16e941735,Food
306,Coffee Shop,4bf58dd8d48988d1e0931735,Food
306,Fast Food Restaurant,4bf58dd8d48988d16e941735,Food
306,BBQ Joint,4bf58dd8d48988d1df931735,Food
306,Bookstore,4bf58dd8d48988d114951735,Shop & Service
307,Café,4bf58dd8d48988d16d941735,Food
307,Yoga Studio,4bf58dd8d48988d102941735,Outdoors & Recreation
307,Burger Joint,4bf58dd8d48988d16c941735,Food
307,Beer Bar,56aa371ce4b08b9a8d57356c,Nightlife Spot
307,Art Gallery,4bf58dd8d48988d1e2931735,Arts & Entertainment
307,Pizza Place,4bf58dd8d48988d1ca941735,Food
307,Athletics & Sports,4f4528bc4b90abdf24c9de85,Outdoors & Recreation
307,Cocktail Bar,4bf58dd8d48988d11e941735,Nightlife Spot
307,Pedestrian Plaza,52e81612bcbc57f1066b7a25,Outdoors & Recreation
307,Café,4bf58dd8d48988d16d941735,Food
307,Gym,4bf58dd8d48988d176941735,Outdoors & Recreation
307,Persian Restaurant,52e81612bcbc57f1066b79f7,Food
307,Hotel,4bf58dd8d48988d1fa931735,Not A Match
307,Hotel,4bf58dd8d48988d1fa931735,Not A Match
307,Whisky Bar,4bf58dd8d48988d122941735,Nightlife Spot
307,Coffee Shop,4bf58dd8d48988d1e0931735,Food
307,Steakhouse,4bf58dd8d48988d1cc941735,Food
307,Japanese Restaurant,4bf58dd8d48988d111941735,Food
307,Restaurant,4bf58dd8d48988d1c4941735,Food
307,Café,4bf58dd8d48988d16d941735,Food
307,Wine Bar,4bf58dd8d48988d123941735,Nightlife Spot
307,French Restaurant,4bf58dd8d48988d10c941735,Food
307,Japanese Restaurant,4bf58dd8d48988d111941735,Food
307,Japanese Restaurant,4bf58dd8d48988d111941735,Food
307,Hotel,4bf58dd8d48988d1fa931735,Not A Match
307,Wine Bar,4bf58dd8d48988d123941735,Nightlife Spot
307,Sake Bar,4bf58dd8d48988d11c941735,Nightlife Spot
307,Nightclub,4bf58dd8d48988d11f941735,Nightlife Spot
307,English Restaurant,52e81612bcbc57f1066b7a05,Food
307,Steakhouse,4bf58dd8d48988d1cc941735,Food
308,Chinese Restaurant,4bf58dd8d48988d145941735,Food
308,Supermarket,52f2ab2ebcbc57f1066b8b46,Shop & Service
